CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE,CRIM_scaled,ZN_scaled,INDUS_scaled,NOX_scaled,RM_scaled,AGE_scaled,DIS_scaled,RAD_scaled,TAX_scaled,PTRATIO_scaled,B_scaled,LSTAT_scaled,PRICE_scaled,RM_AGE_interaction,distance_mean,environment_score
1.0257598653,4,27.0171690371,0,0.5946390649000001,5.5421439931,39.9619493471,9.416763617,7,545.3631575566,13.1148768784,276.0492470728,34.4776813867,-5454.5232950267,0.6583365122,0.0404040404,0.9011313995,0.4879268335,0.3688794884,0.24893879840000002,0.7662476415,0.2608695652,0.6934664336,0.10833511350000001,0.6901356542,0.9300318954000001,0.0946929037,221.4748775266,8.2083818085,13.805904051
0.8139844704,28,20.7366557283,0,0.6397475863000001,5.3685396139,20.1614814199,11.3446112803,4,564.3931111283,17.704094914,334.9798380334,17.513384164,-478.5953180126,0.5220812453,0.2828282828,0.6915957213,0.6010499774,0.3238673528,0.0,0.9424789792,0.1304347826,0.7317288093000001,0.5701752917,0.8379094457,0.4584343858,0.20125627670000001,108.2377116776,7.6723056402,10.6882016573
0.10324773820000001,3,20.4955156934,0,0.6408582576,6.7424500513,33.9265340249,1.174054892,19,223.4864955491,17.8156420444,129.1958732707,7.5387311876,29027.4075560407,0.0647966623,0.030303030300000002,0.683550608,0.6038353188000001,0.6800947892,0.1730593271,0.0127526361,0.7826086957,0.0462885138,0.5814009398000001,0.3218875254,0.1811448853,0.8331503084,228.7479610766,10.087027446,10.5681869755
1.1154067026,9,24.6775162774,0,0.40917312450000004,6.7457433386,29.3652833139,6.7503615572,10,664.0258751144,19.1469567524,355.6048760444,11.8862466509,15907.9998087592,0.7160148547,0.0909090909,0.8230739695,0.0228153731,0.6809486726,0.1157135979,0.5225024478,0.3913043478,0.9320543767,0.71537902,0.8896285956000001,0.3020032644,0.5521879737000001,198.0906643008,8.3751807786,12.5433447009
0.387549951,55,15.8898503597,0,0.5288432017,5.5559598259,55.9267796009,6.1795409185,3,245.5703197223,14.4021943321,64.2534450474,2.8288932288,27481.02890619,0.24771533380000002,0.5555555556,0.5298925929,0.3229239766,0.372461657,0.4496545428,0.4703217249,0.0869565217,0.0906911222,0.23788548950000002,0.1590385077,0.0502141533,0.8000334052,310.7269406546,4.5897704592,8.2093467807
0.8236741457000001,16,24.4516328521,0,0.6545962604000001,7.2031953433,68.9806520609,8.2166052417,21,342.9502668856,16.4377133909,69.2095479005,17.8588212924,14347.3527103223,0.5283155356,0.1616161616,0.8155378599,0.6382874803,0.7995568077,0.6137726503000001,0.6565369418,0.8695652174,0.2864870872,0.4427318223,0.17146638420000002,0.4680373352,0.5187655006,496.8811117029,14.6083026209,12.5531145563
1.1321213246,73,14.9427226053,0,0.4595998945,5.7990253152,37.0468006948,7.1553673991,19,536.1949063994,14.8236791904,106.7088254496,31.7126141888,11767.1319499437,0.7267689618000001,0.7373737374,0.4982937336,0.1492756201,0.4354836661,0.21228847250000002,0.5595254568,0.7826086957,0.675032386,0.2803020059,0.26549921730000003,0.8531646496,0.4635080635,214.8353350763,13.0776836996,7.7011612499
0.1913653582,16,2.0152619975,0,0.6781662593000001,6.0593480053,95.1245676774,8.5574306564,21,284.9362972022,12.8095373612,47.8123478188,34.6088964162,7020.2987784795,0.1214911137,0.1616161616,0.06699710340000001,0.6973963204,0.5029801214,0.9424636167,0.6876929921,0.8695652174,0.1698419101,0.0776069903,0.117810968,0.9336795962000001,0.3618509341,576.3928594111,14.7787153282,1.3467141284
0.0582960801,83,12.1574426408,0,0.6983700835000001,5.9407432207,20.5345703379,8.2389084322,2,227.7079442211,20.7661382702,92.1276898732,34.5736794701,1891.8464849209,0.0358749824,0.8383838384000001,0.4053689203,0.748063468,0.4722282782,0.004690611700000001,0.6585757549,0.0434782609,0.0547763251,0.8783268414000001,0.2289356999,0.9327005858,0.2520211341,121.9906095249,5.1194542161,6.4279063621
0.1293433731,87,14.9239468194,0,0.7927876762,6.3666321522,81.7840812132,2.2871289734,20,365.5732445821,19.2886980449,42.5647051611,5.5082809226,25158.2941780061,0.0815864678,0.8787878788,0.4976673203,0.9848438943000001,0.5826527412,0.774742092,0.11450265400000001,0.8260869565000001,0.33197373900000005,0.7296432854,0.10465202900000001,0.1246995592,0.750290232,520.6891609901,11.1435644867,7.8583672478
0.27852884640000003,68,21.606077449,0,0.4839367979,6.1899950457,70.0163815624,9.7968970498,10,582.9857874276,15.0146305946,328.7009667942,14.7539397704,10336.8504760251,0.1775716813,0.6868686869,0.7206020876,0.2103077032,0.5368542802,0.6267942243,0.8009969760000001,0.3913043478,0.7691119781,0.2995185761,0.8221646077,0.3817234506,0.4328774718,433.4010549891,9.8984485249,11.0450071235
0.8519148633,33,3.1973619039,0,0.7300522671,6.1805735131,49.8843840838,2.3555583329,2,406.8393394926,17.9937299287,55.5875967546,2.0162353474,28011.5905469536,0.546485477,0.33333333330000003,0.1064352979,0.8275160438,0.5344114656,0.37368731390000004,0.1207580226,0.0434782609,0.414944978,0.5993229779,0.1373081086,0.027622741000000003,0.811395796,308.3141029856,2.1777791664,1.9637070855
0.9856724859,5,4.2005561598,0,0.6081186308000001,5.2863068578,24.039115553,8.6838368773,2,526.486460954,14.0126378813,298.9190230239,31.785952419,152.9078052796,0.6325444858,0.0505050505,0.1399046942,0.5217308871,0.3025460475,0.048751049000000005,0.6992482295,0.0434782609,0.6555122024000001,0.1986821178,0.7474836877000001,0.8552034093,0.2147804079,127.0781414033,5.3419184386,2.4043373953000002
0.0034882046,52,7.910514079,0,0.5493850385,4.8180063782,70.1989257427,5.577599044,24,489.8095486141,20.902366218,19.1655471653,13.9152074328,8271.0199053156,0.0006118599000000001,0.5252525253,0.263679378,0.37443879220000004,0.1811251203,0.6290892371,0.4152961003,1.0,0.581768155,0.8920362662,0.0459765221,0.3584071837,0.38863610120000003,338.2188719711,14.788799522,4.2299495588
0.3574380797,65,7.9949518011,0,0.4489507029,6.7995120198,50.8490810293,6.6523580803,17,211.1092410128,13.1490634336,379.4081310056,23.7202130041,31404.5358468343,0.2283415011,0.6565656566,0.2664964591,0.1225695789,0.6948898138,0.3858158403,0.5135436052,0.6956521739,0.0214023173,0.1117755089,0.9493174122,0.6309805859000001,0.8840583621,345.7489376545,11.8261790402,4.221951252
0.2701366605,76,21.9655373538,0,0.6942022426000001,5.6181878007,94.9013711531,10.9362781581,16,694.2699935229,12.0383714551,284.4640350111,26.7363437708,2445.3494612156,0.1721721894,0.7676767677,0.7325946862,0.7376113572,0.3885961235,0.9396575075,0.9051518119,0.652173913,0.9928643948,0.0,0.7112364967,0.7148272516,0.2638748314,533.173725682,13.4681390791,11.3298697982
0.12558366910000002,42,7.5219198168,0,0.49434303970000004,5.9656766386,63.3592059912,10.7887209912,16,220.7140444097,17.0200819774,2.7186194344,16.4744081108,14938.5058148887,0.0791674924,0.4242424242,0.2507147749,0.236404475,0.4786930137,0.5430977534,0.8916630921,0.652173913,0.040714114100000004,0.5013390207,0.004734362000000001,0.42955146110000003,0.5314255047,377.9805350219,13.3943604956,4.0081314282
0.0638401958,74,18.9929419007,0,0.5485688007,6.2287592369,95.1721209035,9.9964193622,14,683.9013688242,17.8312782345,305.5426000801,12.0319241158,13487.1925376805,0.0394420397,0.7474747475,0.6334204987000001,0.3723918311,0.5469050579,0.9430614734,0.8192360126,0.5652173913,0.9720168288000001,0.5829745022,0.7640929067000001,0.3060530125,0.5003445006,592.804227173,11.9982096811,9.7707553507
0.2059542899,22,14.8282155041,0,0.4250168908,7.1403067223,37.6386954779,6.611632185,7,474.9320891822,17.789653203,205.6327683065,35.6396647642,8759.2187431871,0.1308775619,0.2222222222,0.494473453,0.0625483681,0.7832510489000001,0.21972999240000002,0.5098207078,0.2608695652,0.5518549479,0.5787855288,0.5135599592,0.9623343515,0.3990912595,268.7518303395,6.8058160925,7.6266161974
1.4315605613,54,17.1988313454,0,0.7205467663,6.1129505472,78.0580728291,9.0986379115,21,681.5795135325,12.5451192744,311.746068134,35.7215761009,276.6919522082,0.9194267214,0.5454545455,0.5735638989,0.8036781502,0.5168781861,0.727897338,0.7371666514,0.8695652174,0.9673484149,0.0509970329,0.7796486644,0.9646114386,0.2174313418,477.165139014,15.0493189557,8.9596890558
0.1951919014,79,25.1432088953,0,0.7066354096,5.723641706,69.3799216679,6.6418676107,11,257.3767997069,15.1404380692,208.9987235562,11.4197092491,15831.8760628958,0.12395309310000001,0.7979797980000001,0.8386107917000001,0.7687912517000001,0.41593820730000003,0.6187924153000001,0.5125846344,0.4347826087,0.11442969680000001,0.3121793271,0.5220003967,0.2890337984,0.5505577244000001,397.1058132174,8.8209338054,12.9249221524
0.3657264029,94,12.1314450465,0,0.693446332,5.6335189331,79.1526583865,10.5656669072,24,445.2042595928,16.9919894684,256.4099430541,18.2665034828,6001.13563711,0.2336741683,0.9494949495,0.4045015671,0.7357156847,0.39257117880000003,0.741658872,0.8712729335,1.0,0.49208300050000003,0.4985119052,0.6408883215,0.4793706609,0.3400247617,445.9079996255,17.2828334536,6.4124456893
0.6070434884,74,23.1273413119,0,0.5197774042000001,5.9738502111,37.1734291178,5.4305341656,1,284.752045933,14.1657918563,314.532662158,36.0223897118,9588.9308184069,0.38893641630000003,0.7474747475,0.7713557505,0.3001887709,0.48081225720000004,0.21388049180000002,0.40185238230000003,0.0,0.1694714473,0.21409490890000002,0.7866363012,0.9729738805,0.4168601898,222.0684973827,3.2152670828,11.823559358
0.22598724950000001,15,12.6610817865,0,0.4693920297,5.3634446613,73.199561299,11.6725887886,11,225.4874385112,20.7262588549,162.0432218351,1.1752626756,12142.7541452155,0.14376667140000002,0.1515151515,0.4221717459,0.17383233550000002,0.3225463337,0.6668143360000001,0.9724605572,0.4347826087,0.0503116886,0.8743135398,0.40425522540000003,0.0042441942,0.47155230530000003,392.6017962586,11.3362943943,6.5652369081
1.5567919617000001,7,10.6161412968,0,0.6550213058000001,6.0202130062,59.8432314445,11.2555503405,23,508.7645575312,12.8710928946,1.0832599282,15.8564169416,7587.864832192,1.0,0.0707070707,0.3539467504,0.6393534091,0.4928332006,0.4988936224,0.9343376054,0.9565217391,0.6198798440000001,0.083801688,0.00063355,0.4123716691,0.3740058032,360.2690002752,17.1277751703,5.6355813013
1.5567919617000001,3,28.7588153194,0,0.5984665536,5.9635862181,79.4259979925,9.157628814,21,303.8917104808,16.8738444167,339.9785983781,4.6164717885,22414.3557680922,1.0,0.030303030300000002,0.9592376428,0.4975254092,0.4781510096,0.7450953986000001,0.7425592174000001,0.8695652174,0.2079544122,0.4866222693,0.8504442898000001,0.0999077885,0.6915266539,473.6637869869,15.078814407,14.6786409365
0.1450306475,3,5.5311276204,0,0.47130098680000004,7.1490688641,46.1635715321,4.0735747259,4,493.8485091438,18.9141605751,152.3561450499,19.3296867603,21167.489330464,0.09167958450000001,0.030303030300000002,0.1842963195,0.17861961780000002,0.7855228966000001,0.3269078838,0.2778079456,0.1304347826,0.5898890484,0.6919513626,0.37996400350000004,0.5089265323000001,0.664824038,330.0265518958,4.036787363,3.0012143036
0.34382963920000004,55,2.7101088173,0,0.6743645084000001,5.941479203,91.2045620372,2.4481894767,7,256.1822409745,14.6175110013,198.4170904066,1.8881183635,31170.5672494597,0.21958589620000002,0.5555555556,0.09017915750000001,0.68786229,0.4724191037,0.8931798575000001,0.1292257613,0.2608695652,0.11202786990000001,0.2595540806,0.49546599360000004,0.024061164000000003,0.8790477424,541.8900085627,4.7240947383,1.6922366629
0.17896523,24,23.1295777661,0,0.7964505727000001,4.6528582873,26.7441051689,10.401737951,15,365.9932357164,18.24240737,3.1066568616,15.6483435301,-3493.1755829156,0.11351293100000001,0.24242424240000002,0.7714303649,0.9940297057,0.1383055307,0.0827591778,0.8562876108,0.6086956522,0.3328181897,0.6243488609,0.005707401,0.4065873504,0.1366966925,124.4365313715,12.7008689755,11.9630141694
0.16762483820000001,66,2.0474911606,0,0.6988878351000001,7.8714576793,84.5751455033,2.8183251475,18,590.8162790266,20.2938515014,196.83680414,8.9451666923,32730.0371043536,0.10621657770000001,0.6666666667000001,0.0680723594,0.7493618854,0.9728238361,0.8098323835,0.1630611653,0.7391304348000001,0.7848562735,0.830797828,0.4915032828,0.22024296710000002,0.9124450039,665.7296785499,10.4091625738,1.3731894978
0.0187922389,95,25.1123697211,0,0.6959945547,6.6697836118,88.9055700652,10.396868679,12,418.5257609211,13.903369751,394.5949606287,20.1991010485,10870.5815844411,0.0104584017,0.9595959596,0.8375819096,0.7421061172000001,0.661253838,0.8642760810000001,0.8558424935000001,0.4782608696,0.43844215820000004,0.187685819,0.9873997623,0.5330957394,0.44430773910000004,592.9809142186,11.1984343395,12.9041821379
0.4702460355,66,13.1158018907,0,0.7801251012,7.4576441209,85.3801849093,6.3984150738,17,513.8727074487,21.1722059182,111.3070643275,36.8557713676,10503.9932478193,0.3009215954,0.6666666667000001,0.437342494,0.9530886905,0.8655302753,0.8199536363000001,0.4903297815,0.6956521739,0.6301504918,0.9191918327,0.2770297176,0.9961414016000001,0.43645696440000004,636.7350340302,11.6992075369,6.9479634959
0.34925981640000003,26,27.4654103188,0,0.481174547,5.1898760091,61.0181115409,5.4721246219,1,523.7289703728,17.5355853266,158.167308097,29.8192997846,482.6267133096,0.22307964600000002,0.2626262626,0.9160859957,0.20338053080000001,0.2775434614,0.5136646490000001,0.40565431220000003,0.0,0.6499678831,0.5532171744000001,0.3945360209,0.80053162,0.2218415951,316.6764332067,3.2360623109,13.9732924329
0.0264255437,92,21.6459858337,0,0.6262199860000001,5.8447212531,55.0707984025,10.9350985672,11,621.8775219936,14.992320043,274.8759985875,31.4431152985,-115.3209638512,0.0153696331,0.9292929293000001,0.7219335441,0.5671254632,0.4473317068,0.43889283090000003,0.9050439813000001,0.4347826087,0.8473092345000001,0.2972733332,0.6871936274,0.8456727385,0.2090360799,321.8734658483,10.9675492836,11.1361029098
0.1633129605,31,18.3121400102,0,0.7918586860000001,6.472080869,99.700982922,7.6423608079,1,362.4613972033,16.3085827538,325.9174670095,23.8695395449,11959.4094827609,0.1034423364,0.31313131310000003,0.6107070231,0.9825141728000001,0.6099934798000001,1.0,0.6040432377,0.0,0.3257169358,0.4297366419,0.81518473,0.6351317761,0.4676258366,645.27282419,4.321180404,9.5519993481
1.1944304755,49,28.4792039117,0,0.46611764440000003,6.3754739606,38.3337560971,7.3427540784,15,543.6477812913,15.1219188379,166.9566496024,2.4961545378,20096.0204823804,0.7668583687,0.4949494949,0.9499090159,0.1656208325,0.5849452449,0.22846855130000002,0.5766551324,0.6086956522,0.6900174304000001,0.3103156272,0.4165760904,0.040964213,0.6418776982000001,244.3958638091,11.1713770392,14.4726607781
0.1369302761,60,11.8994811916,0,0.6801007838,6.2148563952,63.7500772701,7.1464253909,21,680.8079035231,19.2511115993,123.8675481605,8.4447163376,16549.5274884585,0.08646784460000001,0.6060606061,0.3967625971,0.7022477207000001,0.5433003298,0.5480119315,0.5587080363,0.8695652174,0.9657969854,0.7258607388,0.30852626780000003,0.2063307409,0.5659267886,396.1975754166,14.0732126954,6.2897909877
0.0782654305,50,28.6226080962,0,0.6343240584000001,4.460272497,73.6540420306,5.0828646762,10,565.1216671789,19.9630066342,375.130319994,34.3023240321,-2254.2638206943,0.0487231661,0.5050505051,0.9546933848,0.5874488549,0.08837189570000001,0.6725282357,0.3700706911,0.3913043478,0.7331936729,0.7975029505,0.9385904139000001,0.9251570638000001,0.1632289528,328.517097962,7.5414323381,14.6284660773
0.3361360547,18,4.0500383226,0,0.6345916369,4.8012923797000004,76.0694108689,9.6420741388,7,444.9352383589,20.3293739232,270.8579866687,14.1800722454,3548.9718681416,0.2146358811,0.1818181818,0.1348829936,0.5881198882,0.1767915155,0.7028951451000001,0.786844069,0.2608695652,0.4915420958,0.8343726596000001,0.6771180988000001,0.3657702701,0.2875097648,365.2314827331,8.3210370694,2.3423149797
1.5567919617000001,20,14.512648258,0,0.679068251,7.0622640763,36.3219732591,3.7807828842,2,515.358722246,21.8576824959,47.6085217973,4.7309221533,25624.660832071,1.0,0.202020202,0.4839452376,0.6996583351,0.7630161552,0.2031756741,0.2510428133,0.0434782609,0.6331383318,0.9881753986,0.1172998558,0.1030894415,0.7602778371000001,256.5153669281,2.8903914421,7.5958582545
0.1385724068,4,8.0973366718,0,0.7718467692000001,7.186730673,72.3195273872,11.3278445605,10,569.8414488816,19.912842925,27.5711512539,26.2865931712,2348.9467555783,0.0875243836,0.0404040404,0.26991230780000003,0.9323282906,0.7952878488,0.6557502245,0.9409462744,0.3913043478,0.7426834522,0.7924546795,0.0670543353,0.7023244488,0.26181029240000003,519.7409657305,10.6639222803,4.4345917205
0.5575775051,81,16.1952833672,0,0.7130327759,5.925344096,85.4695653185,10.8338372555,24,506.1378828469,18.0138407069,193.4199403161,11.7804780616,11376.3886821104,0.35711024140000003,0.8181818182,0.5400827014,0.7848345661,0.4682355939,0.8210773599000001,0.8957873285,1.0,0.6145985482,0.6013468445,0.4829351874,0.2990629597,0.4551399921,506.4365842477,17.4169186278,8.4541580715
0.7169438131,91,4.8604163367,0,0.4224544414,6.9732992321000005,24.0014861457,4.7122835824000004,4,208.3379067449,15.3922029839,88.0360264189,10.6788488646,36818.3776141679,0.45964575480000003,0.9191919192,0.161919495,0.0561222578,0.7399493544,0.0482779582,0.33619456940000003,0.1304347826,0.0158301632,0.33751592080000004,0.2186754834,0.26843831430000004,1.0,167.3695449091,4.3561417912,2.6414353891
0.1356665862,41,25.2458898093,0,0.7410912080000001,5.2837405637,92.921703466,9.0241014681,12,297.3867488436,17.4459544871,101.5939013505,36.9271884001,-3679.5733074447,0.0856547926,0.4141414141,0.8420365172000001,0.8551994983000001,0.3018806589,0.9147683940000001,0.7303530129,0.4782608696,0.1948752796,0.5441970924,0.2526730821,0.9981267532,0.1327048401,490.9741738514,10.512050734,12.9934905086
0.6513744642,60,25.3922354794,0,0.49021653200000004,5.4439017626,22.3603244116,7.3054551389,19,605.2341086077,12.4106817279,351.0768715311,31.893001301,6947.0971210002,0.4174587522,0.6060606061,0.8469190225000001,0.2260560195,0.3434072473,0.0276446665,0.5732455051,0.7826086957,0.8138453307,0.0374677868,0.8782742144000001,0.8581793054,0.3602832636,121.7274094766,13.1527275695,12.9412260057
0.2292613996,21,28.6570893817,0,0.5507656659,5.2284037747,48.4776825991,4.714142322,11,336.3253236562,19.4482507553,35.8264097265,15.6857614612,10491.5897763332,0.1458732438,0.2121212121,0.9558437780000001,0.37790112940000004,0.2875329387,0.3560017431,0.3363644834,0.4347826087,0.2731667149,0.7457000191000001,0.0877551432,0.4076275469,0.4361913344,253.4608986898,7.857071161,14.6039275238
0.5002518739,20,4.6401642265,0,0.5846931254000001,5.405056318,21.2650556986,11.8737381279,8,565.7810597806,16.4595554509,286.1456460916,36.2894034814,-1580.1923869566,0.320227207,0.202020202,0.15457126200000001,0.4629844078,0.3333354022,0.0138745436,0.9908483260000001,0.3043478261,0.7345194737,0.44492991810000004,0.7154532887,0.9803967066,0.1776647175,114.9388236563,9.9368690639,2.6124286759
0.5019189136000001,69,18.6999765271,0,0.5923624003,6.5058872067,26.1716134832,1.2776108043,18,386.0601076208,12.2002322973,108.4569013522,24.4040760431,21637.1010145207,0.3212997723,0.696969697,0.6236463457,0.48221741430000004,0.6187587855000001,0.0755616008,0.0222190464,0.7391304348000001,0.3731654343,0.0162890147,0.26988267590000004,0.6499915771,0.674881138,170.269565339,9.6388054022,9.6461694637
0.383692625,0,14.227119261,0,0.5740721597,5.3963533389,92.8934628144,3.7791063368,11,460.942164079,12.6250694151,304.1312885617,27.7128082677,6394.1156773276,0.2452335488,0.0,0.47441918310000003,0.4363491514,0.33107889420000003,0.9144133421,0.25088955420000003,0.4347826087,0.5237262524,0.0590428889,0.7605539153,0.7419723917000001,0.3484407353,501.2859482205,7.3895531684,7.4005957104
0.0473145794,4,10.3315119613,0,0.7749413177000001,7.5678201279,48.3888664597,6.7208146722,11,233.9866499097,15.8746646382,288.9645537854,2.134469551,29412.276870915,0.0288095379,0.0404040404,0.34445071120000004,0.9400887989000001,0.8940967055,0.35488511380000004,0.5198014631,0.4347826087,0.0674005385,0.38606889320000004,0.7225219549,0.0309095825,0.8413925845,366.19823756,8.8604073361,5.5532266395
0.9018223971,11,10.546204834,0,0.6824076031,6.3220494244,53.981722434,6.7414830383,13,290.6127805249,17.8342151902,2.9567605777,5.3777893365,15607.4199719959,0.5785957434,0.1111111111,0.3516134723,0.7080327618000001,0.5710933336,0.4252005654,0.5216908312,0.5217391304,0.1812552715,0.5832700654,0.005331522500000001,0.1210719697,0.5457508224000001,341.275117242,9.8707415192,5.6143062185
0.1934051468,89,12.3838065182,0,0.6524682584,6.7591689325,37.2275505106,7.4782638244,3,678.5984817596,16.6420394895,203.6541651686,23.7910645539,11641.5884778286,0.1228035038,0.898989899,0.4129210592,0.6329508772,0.6844296599,0.2145609259,0.5890425551,0.0869565217,0.9613546348,0.4632943672,0.5085984327,0.6329502174,0.46081945220000003,251.6273028443,5.2391319122,6.5181373883000004
0.1032160533,45,21.1477664907,0,0.41993681110000003,6.342958408,67.7676616149,9.2684378923,12,645.0690267235,18.1920431729,55.7277929512,33.3648633754,1832.5580875383,0.0647762764,0.4545454545,0.7053115384,0.0498085449,0.5765146139,0.5985224863,0.7526886651,0.4782608696,0.8939389892,0.6192804136,0.1376596633,0.8990962076000001,0.2507514269,429.8474590307,10.6342189461,10.7838516509
0.0208148799,33,17.948581748,0,0.7615653321,6.8499887553,67.5842571742,7.8582561357,3,526.1375554495,16.8029425879,346.4908122315,23.4547741392,8741.8785865814,0.011759759100000001,0.33333333330000003,0.5985776917,0.9065445040000001,0.7079774195,0.5962166579,0.6237789892000001,0.0869565217,0.6548106793,0.47948699850000004,0.8667742555,0.6236015412,0.3987199065,462.9514016786,5.4291280678,9.3550735401
0.4468892023,48,13.7904453828,0,0.7637560768,5.3924000003,49.776031346,7.6030960658,10,429.8222986929,18.6170384548,348.634353145,5.8248961955,13699.0235129312,0.2858939217,0.48484848480000003,0.4598505081,0.9120384533,0.33005387270000003,0.37232506320000003,0.6004539095,0.3913043478,0.4611554228,0.6620502047,0.8721493784000001,0.133501278,0.5048810259000001,268.4122714451,8.8015480329,7.2771007298
0.5659258671,77,2.2780023111,0,0.7120852254000001,7.0128534767,46.6427897444,1.588659092,17,537.8806464476,14.1912606467,167.3383229975,5.1673616649,32791.5163062181,0.36248153720000004,0.7777777778,0.075762863,0.7824582991,0.7502049771,0.3329327922,0.0506530647,0.6956521739,0.6784218015,0.2166579841,0.41753317090000003,0.1152222039,0.9137616289,327.099050222,9.294329546,1.4950437682
0.0083634738,89,2.3329603224,0,0.4028116815,6.0986572199,90.7971446544,5.1418331657,22,509.305144547,13.1284318718,177.7582473804,31.3906922497,19938.2439754113,0.0037485845000000003,0.898989899,0.07759641760000001,0.0068621472,0.5131722128,0.8880576556,0.3754612082,0.9130434783,0.6209667696,0.10969923270000001,0.4436620746,0.8442154085,0.6384987914,553.7406617929,13.5709165828,1.367886002
0.35881529230000003,44,0.0701817188,0,0.4229121004,6.8464862777,50.6627391714,3.5526131367000002,2,484.2761278023,17.9643395463,121.3131757618,6.0148841935,28771.1465919018,0.22922759310000002,0.4444444444,0.0021037268,0.057269975,0.7070692973,0.3834730816,0.2301850138,0.0434782609,0.5706424407,0.5963652497,0.3021209478,0.1387828329,0.8276622802,346.8617485277,2.7763065683,0.2465469096
0.1284120735,26,29.0309816462,0,0.49008948090000004,4.9923051626,59.4800793724,3.9190712276,17,229.5885359318,16.8468951694,286.642519584,19.7283505781,8838.0457888326,0.0809872742,0.2626262626,0.9683178809,0.22573740080000002,0.22631730120000002,0.4943279403,0.2636842373,0.6956521739,0.058557517,0.48391020700000004,0.7166992439000001,0.5200091525,0.4007794021,296.9427073227,10.4595356138,14.7605355636
0.5180621708,72,0.1576145568,0,0.4525397633,6.1264082446,42.664380994,7.0977122177,16,516.4013053308,12.2686765404,143.4645452106,2.3360795186,29257.611811199,0.3316862661,0.7272727273,0.0050207334000000005,0.1315702241,0.5203674973,0.2829147675,0.5542549938,0.652173913,0.6352345905,0.0231769641,0.357667512,0.036514221300000003,0.8380803118,261.3794154724,11.5488561088,0.30507716
0.0958021113,25,3.0928123804,0,0.5595344119,6.1016671017,82.9415602686,3.1945584642,2,584.4600222856,15.8048188549,107.1169898091,3.9041116261,26051.5266846272,0.060006181900000004,0.2525252525,0.1029472303,0.3998913894,0.5139526149,0.7892943464000001,0.19745397650000002,0.0434782609,0.7720761329,0.3790398985,0.2665227264,0.0801045939,0.7694195018000001,506.0817896546,2.5972792321,1.8261733962
0.5871062638,46,9.4378967043,0,0.7690492232,5.5665344745,51.7958525519,4.2334401112,22,697.0408273228,13.0612558549,172.8924238018,25.2045376351,9529.5615863124,0.3761089023,0.46464646460000003,0.3146371801,0.9253126051,0.3752034514,0.3977190017,0.29242180300000004,0.9130434783,0.9984355426,0.1029389124,0.4314605815,0.6722439397000001,0.4155887515,288.3233988663,13.1167200556,5.1034729637
0.2444793505,85,24.2229075545,0,0.5888241737000001,6.2191831808,61.0888837235,3.6079317937,20,205.5392762972,17.3135683175,36.595007355,25.8105307754,14703.6750207247,0.15566439999999998,0.8585858586,0.8079069374000001,0.47334425020000004,0.5444221785,0.514554423,0.2352418869,0.8260869565000001,0.0102031264,0.5308742885000001,0.0896824714,0.6890901935,0.5263964204,379.922958187,11.8039658969,12.4058658641
1.3801719089,55,28.8629635729,0,0.4053610506,7.0777247936,40.2685736048,11.4335323754,6,565.0867266553,15.9577767966,298.6412818577,13.2928986379,15563.9297782354,0.8863635105000001,0.5555555556,0.9627123230000001,0.0132554547,0.7670248093,0.2527937918,0.9506075694,0.2173913043,0.7331234201,0.39443296170000003,0.7467872265000001,0.3411073643,0.544819446,285.0098818056,8.7167661877,14.6341623117
0.0739722067,93,23.7004067638,0,0.5130982758,5.5126933487,99.0127673873,11.3913230539,10,485.894657968,18.131519111,5.0385605087,8.7619515487,8625.0219435501,0.0459609266,0.9393939394,0.7904748339000001,0.2834388536,0.36124352670000004,0.9913474999999999,0.9467490668,0.3913043478,0.5738967214,0.6131895190000001,0.0105518242,0.2151496936,0.3962173305,545.8270242123,10.695661527,12.1067525198
0.20856621700000003,62,20.7168069734,0,0.4178379633,6.6732980493,43.3196592739,7.7093571446,10,417.0260880405,20.0560221877,257.7940246082,30.2935697473,11467.8158872479,0.1325580632,0.6262626263000001,0.6909335107,0.0445450547,0.6621650612000001,0.2911531681,0.6101676085000001,0.3913043478,0.43542685670000003,0.8068636563,0.6443590313,0.8137160467000001,0.45709797690000004,289.0849977289,8.8546785723,10.5673224683
0.0602221425,47,15.6390200224,0,0.414515049,5.2108038607,81.6594024724,11.1697471561,8,263.7850872857,14.9966868384,73.1458107019,8.8157162609,13756.1292022046,0.0371142017,0.4747474747,0.5215241837,0.0362118506,0.2829696338,0.7731745848,0.9264940344,0.3043478261,0.1273144527,0.29771278970000004,0.1813369195,0.2166443211,0.5061039887000001,425.5111296656,9.5848735781,8.0267675357
1.2930951986,60,2.6011563559,0,0.5102879412,7.4766112162,54.1996520285,9.6439391002,1,404.5425743174,21.6210210417,92.9616184858,20.512974508,17445.3055639043,0.8303387754,0.6060606061,0.08654419540000001,0.2763910968,0.8704480629,0.42794045680000004,0.7870145517,0.0,0.4103270113,0.9643587555,0.2310268514,0.5418212374,0.5851105737,405.2297262704,5.3219695501,1.5557221486
